match_id,team1,team2,winner,toss_winner,toss_decision,venue,city,date,gender
1262760,India,Sri Lanka,Sri Lanka,India,bat,"R Premadasa Stadium, Colombo",Colombo,2021-07-29,male
1298139,Namibia,Netherlands,Netherlands,Namibia,bat,"GMHBA Stadium, South Geelong, Victoria",Geelong,2022-10-18,male
1119502,India,Australia,Australia,Australia,field,Barsapara Cricket Stadium,Guwahati,2017-10-10,male
1198245,Pakistan,England,England,England,field,Old Trafford,Manchester,2020-08-30,male
895817,Australia,India,India,Australia,field,Adelaide Oval,,2016-01-26,male
1307294,Sri Lanka,Australia,Australia,Australia,field,"R Premadasa Stadium, Colombo",Colombo,2022-06-08,male
936155,South Africa,Sri Lanka,Sri Lanka,South Africa,bat,New Wanderers Stadium,Johannesburg,2017-01-22,male
1214670,Bangladesh,Zimbabwe,Bangladesh,Zimbabwe,field,"Shere Bangla National Stadium, Mirpur",Dhaka,2020-03-09,male
1450827,Nepal,Oman,Nepal,Oman,field,"Maple Leaf North-West Ground, King City",King City,2024-10-02,male
361656,Pakistan,Sri Lanka,Pakistan,Pakistan,field,Maple Leaf North-West Ground,King City,2008-10-11,male
1327272,India,Hong Kong,India,Hong Kong,field,Dubai International Cricket Stadium,Dubai,2022-08-31,male
1420226,Zimbabwe,India,India,India,field,Harare Sports Club,Harare,2024-07-13,male
222678,South Africa,New Zealand,New Zealand,New Zealand,field,New Wanderers Stadium,Johannesburg,2005-10-21,male
298795,South Africa,New Zealand,South Africa,South Africa,field,New Wanderers Stadium,Johannesburg,2007-11-23,male
287876,South Africa,India,India,India,bat,Kingsmead,Durban,2007-09-20,male
1415703,Oman,Namibia,,Namibia,field,"Kensington Oval, Bridgetown, Barbados",Bridgetown,2024-06-02,male
1257183,Pakistan,Zimbabwe,Pakistan,Zimbabwe,field,Harare Sports Club,Harare,2021-04-21,male
1251954,South Africa,Ireland,South Africa,South Africa,bat,"Civil Service Cricket Club, Stormont, Belfast",Belfast,2021-07-22,male
463142,South Africa,Zimbabwe,South Africa,South Africa,bat,De Beers Diamond Oval,Kimberley,2010-10-10,male
1404391,Namibia,Zimbabwe,Zimbabwe,Zimbabwe,field,"Wanderers Cricket Ground, Windhoek",Windhoek,2023-10-25,male
1270835,Australia,Bangladesh,Bangladesh,Australia,bat,"Shere Bangla National Stadium, Mirpur",Dhaka,2021-08-04,male
1199546,Ireland,Netherlands,Netherlands,Ireland,field,Dubai International Cricket Stadium,Dubai,2019-11-01,male
1257951,Nepal,Netherlands,Nepal,Netherlands,field,"Tribhuvan University International Cricket Ground, Kirtipur",Kirtipur,2021-04-24,male
412703,Australia,England,England,England,field,"Kensington Oval, Bridgetown",Barbados,2010-05-16,male
533296,Sri Lanka,Pakistan,Sri Lanka,Sri Lanka,bat,R Premadasa Stadium,Colombo,2012-10-04,male
533279,Australia,West Indies,Australia,West Indies,bat,R Premadasa Stadium,Colombo,2012-09-22,male
1512760,England,Sri Lanka,England,Sri Lanka,field,Pallekele International Cricket Stadium,Kandy,2026-02-22,male
439146,West Indies,South Africa,South Africa,West Indies,field,"Sir Vivian Richards Stadium, North Sound",Antigua,2010-05-19,male
1153697,New Zealand,India,India,New Zealand,bat,Eden Park,Auckland,2019-02-08,male
1213875,Sri Lanka,West Indies,West Indies,West Indies,field,Pallekele International Cricket Stadium,Kandy,2020-03-06,male
1388220,Pakistan,New Zealand,Pakistan,Pakistan,bat,"Hagley Oval, Christchurch",Christchurch,2024-01-21,male
1298142,West Indies,Zimbabwe,West Indies,West Indies,bat,"Bellerive Oval, Hobart",Hobart,2022-10-19,male
682923,South Africa,Sri Lanka,Sri Lanka,Sri Lanka,bat,Zahur Ahmed Chowdhury Stadium,Chittagong,2014-03-22,male
1512737,Zimbabwe,Australia,Zimbabwe,Australia,field,"R Premadasa Stadium, Colombo",Colombo,2026-02-13,male
1491905,Pakistan,Bangladesh,Pakistan,Bangladesh,field,"Shere Bangla National Stadium, Mirpur",Dhaka,2025-07-24,male
1233981,New Zealand,Bangladesh,New Zealand,Bangladesh,field,Eden Park,Auckland,2021-04-01,male
1336048,New Zealand,England,England,England,field,"Riverside Ground, Chester-le-Street",Chester-le-Street,2023-08-30,male
1273736,Sri Lanka,South Africa,South Africa,South Africa,field,Sharjah Cricket Stadium,Sharjah,2021-10-30,male
1348641,Sri Lanka,India,Sri Lanka,India,field,"Maharashtra Cricket Association Stadium, Pune",Pune,2023-01-05,male
1115809,Pakistan,New Zealand,Pakistan,Pakistan,bat,Bay Oval,Mount Maunganui,2018-01-28,male
1298154,Ireland,England,Ireland,England,field,Melbourne Cricket Ground,Melbourne,2022-10-26,male
1415739,Papua New Guinea,New Zealand,New Zealand,New Zealand,field,"Brian Lara Stadium, Tarouba, Trinidad",Tarouba,2024-06-17,male
914225,New Zealand,Pakistan,New Zealand,Pakistan,field,Westpac Stadium,Wellington,2016-01-22,male
1512721,India,United States of America,India,United States of America,field,"Wankhede Stadium, Mumbai",Mumbai,2026-02-07,male
1153843,New Zealand,Sri Lanka,New Zealand,Sri Lanka,field,Eden Park,Auckland,2019-01-11,male
1322334,Pakistan,Bangladesh,Pakistan,Bangladesh,field,"Hagley Oval, Christchurch",Christchurch,2022-10-07,male
1377728,New Zealand,United Arab Emirates,United Arab Emirates,United Arab Emirates,field,Dubai International Cricket Stadium,Dubai,2023-08-19,male
1251578,South Africa,Pakistan,Pakistan,Pakistan,field,"SuperSport Park, Centurion",Centurion,2021-04-16,male
682935,Bangladesh,West Indies,West Indies,Bangladesh,field,Shere Bangla National Stadium,Mirpur,2014-03-25,male
1273720,Bangladesh,Papua New Guinea,Bangladesh,Bangladesh,bat,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,2021-10-21,male
1419825,Sri Lanka,Bangladesh,Bangladesh,Bangladesh,field,Sylhet International Cricket Stadium,Sylhet,2024-03-06,male
1130747,Sri Lanka,Bangladesh,Sri Lanka,Bangladesh,field,Sylhet International Cricket Stadium,,2018-02-18,male
1117822,Pakistan,ICC World XI,ICC World XI,Pakistan,bat,Gaddafi Stadium,Lahore,2017-09-13,male
1115798,New Zealand,West Indies,New Zealand,West Indies,field,Saxton Oval,Nelson,2017-12-29,male
533280,New Zealand,Pakistan,Pakistan,Pakistan,bat,Pallekele International Cricket Stadium,,2012-09-23,male
1140384,England,Sri Lanka,England,Sri Lanka,field,"R.Premadasa Stadium, Khettarama",Colombo,2018-10-27,male
1322363,Sri Lanka,New Zealand,New Zealand,New Zealand,field,"University Oval, Dunedin",Dunedin,2023-04-05,male
1168247,India,Australia,Australia,Australia,field,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Visakhapatnam,2019-02-24,male
1428155,Scotland,Ireland,Ireland,Scotland,bat,"Sportpark Westvliet, The Hague",The Hague,2024-05-23,male
1439894,India,Bangladesh,India,Bangladesh,field,"Arun Jaitley Stadium, Delhi",Delhi,2024-10-09,male
1339606,West Indies,South Africa,West Indies,South Africa,field,"The Wanderers Stadium, Johannesburg",Johannesburg,2023-03-28,male
1187020,India,West Indies,India,West Indies,field,Wankhede Stadium,Mumbai,2019-12-11,male
1034827,India,England,India,England,field,"Vidarbha Cricket Association Stadium, Jamtha",Nagpur,2017-01-29,male
1439895,India,Bangladesh,India,India,bat,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,2024-10-12,male
885969,Zimbabwe,India,India,India,bat,Harare Sports Club,,2015-07-17,male
1485510,Sri Lanka,Bangladesh,Bangladesh,Sri Lanka,bat,"R Premadasa Stadium, Colombo",Colombo,2025-07-16,male
403386,Sri Lanka,New Zealand,New Zealand,New Zealand,bat,R Premadasa Stadium,Colombo,2009-09-04,male
1507719,Sri Lanka,England,England,England,field,Pallekele International Cricket Stadium,Kandy,2026-01-30,male
1115799,New Zealand,West Indies,,West Indies,field,Bay Oval,Mount Maunganui,2018-01-01,male
533281,England,India,India,England,field,R Premadasa Stadium,Colombo,2012-09-23,male
1109610,Sri Lanka,India,India,India,field,"R.Premadasa Stadium, Khettarama",Colombo,2017-09-06,male
682963,India,South Africa,India,South Africa,bat,Shere Bangla National Stadium,Mirpur,2014-04-04,male
868725,Pakistan,Zimbabwe,Pakistan,Zimbabwe,bat,Gaddafi Stadium,Lahore,2015-05-24,male
1322362,Sri Lanka,New Zealand,,New Zealand,field,"Eden Park, Auckland",Auckland,2023-04-02,male
352674,West Indies,England,West Indies,West Indies,field,"Queen's Park Oval, Port of Spain",Trinidad,2009-03-15,male
1428154,Scotland,Netherlands,Scotland,Netherlands,field,"Sportpark Westvliet, The Hague",The Hague,2024-05-22,male
573020,Australia,Sri Lanka,Sri Lanka,Australia,field,Melbourne Cricket Ground,,2013-01-28,male
1273721,Oman,Scotland,Scotland,Oman,bat,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,2021-10-21,male
1031665,West Indies,England,West Indies,England,field,Riverside Ground,Chester-le-Street,2017-09-16,male
1419824,Sri Lanka,Bangladesh,Sri Lanka,Bangladesh,field,Sylhet International Cricket Stadium,Sylhet,2024-03-04,male
1130746,Bangladesh,Sri Lanka,Sri Lanka,Bangladesh,bat,"Shere Bangla National Stadium, Mirpur",Dhaka,2018-02-15,male
423788,New Zealand,Australia,,New Zealand,bat,AMI Stadium,Christchurch,2010-02-28,male
894293,Zimbabwe,New Zealand,New Zealand,Zimbabwe,field,Harare Sports Club,,2015-08-09,male
1233979,New Zealand,Bangladesh,New Zealand,New Zealand,bat,Seddon Park,Hamilton,2021-03-28,male
958419,Bangladesh,Zimbabwe,Zimbabwe,Zimbabwe,bat,Sheikh Abu Naser Stadium,Khulna,2016-01-20,male
1415738,Sri Lanka,Netherlands,Sri Lanka,Netherlands,field,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",Gros Islet,2024-06-16,male
1512720,West Indies,Scotland,West Indies,Scotland,field,"Eden Gardens, Kolkata",Kolkata,2026-02-07,male
1322335,New Zealand,Pakistan,Pakistan,New Zealand,bat,"Hagley Oval, Christchurch",Christchurch,2022-10-08,male
1377729,New Zealand,United Arab Emirates,New Zealand,United Arab Emirates,field,Dubai International Cricket Stadium,Dubai,2023-08-20,male
1491904,Bangladesh,Pakistan,Bangladesh,Pakistan,field,"Shere Bangla National Stadium, Mirpur",Dhaka,2025-07-22,male
1233980,New Zealand,Bangladesh,New Zealand,Bangladesh,field,McLean Park,Napier,2021-03-30,male
1303307,Ireland,India,India,India,field,"The Village, Malahide, Dublin",Dublin,2022-06-26,male
1336049,England,New Zealand,England,England,bat,"Old Trafford, Manchester",Manchester,2023-09-01,male
1273737,Australia,England,England,England,field,Dubai International Cricket Stadium,Dubai,2021-10-30,male
1385690,Pakistan,England,England,England,field,"Kennington Oval, London",London,2024-05-30,male
743975,England,Australia,England,Australia,field,Sophia Gardens,Cardiff,2015-08-31,male
1348640,India,Sri Lanka,India,Sri Lanka,field,"Wankhede Stadium, Mumbai",Mumbai,2023-01-03,male
1115808,Pakistan,New Zealand,Pakistan,Pakistan,bat,Eden Park,Auckland,2018-01-25,male
1298143,Sri Lanka,Netherlands,Sri Lanka,Sri Lanka,bat,"GMHBA Stadium, South Geelong, Victoria",Geelong,2022-10-20,male
1200425,Netherlands,Scotland,Scotland,Netherlands,field,"The Village, Malahide",Dublin,2019-09-16,male
1512736,India,Namibia,India,Namibia,field,"Arun Jaitley Stadium, Delhi",Delhi,2026-02-12,male
1077947,West Indies,Pakistan,Pakistan,Pakistan,field,"Kensington Oval, Bridgetown",Barbados,2017-03-26,male
1197522,Oman,Ireland,Oman,Ireland,field,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,2019-10-06,male
1153696,New Zealand,India,New Zealand,India,field,Westpac Stadium,Wellington,2019-02-06,male
1213874,Sri Lanka,West Indies,West Indies,West Indies,bat,Pallekele International Cricket Stadium,Kandy,2020-03-04,male
412702,Australia,Pakistan,Australia,Australia,field,"Beausejour Stadium, Gros Islet",St Lucia,2010-05-14,male
533297,Australia,West Indies,West Indies,West Indies,bat,R Premadasa Stadium,Colombo,2012-10-05,male
1443549,Pakistan,New Zealand,New Zealand,New Zealand,field,"Hagley Oval, Christchurch",Christchurch,2025-03-16,male
1512761,South Africa,India,South Africa,South Africa,bat,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,2026-02-22,male
995467,Sri Lanka,Australia,Australia,Sri Lanka,field,Pallekele International Cricket Stadium,,2016-09-06,male
533278,Sri Lanka,South Africa,South Africa,Sri Lanka,field,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",Hambantota,2012-09-22,male
1142506,Scotland,Netherlands,Scotland,Scotland,bat,VRA Ground,Amstelveen,2018-06-20,male
1472516,West Indies,Ireland,West Indies,Ireland,field,"Bready Cricket Club, Magheramason, Bready",Bready,2025-06-15,male
1153317,Bangladesh,West Indies,West Indies,Bangladesh,bat,Sylhet International Cricket Stadium,Sylhet,2018-12-17,male
1404390,Zimbabwe,Namibia,Namibia,Zimbabwe,bat,"Wanderers Cricket Ground, Windhoek",Windhoek,2023-10-24,male
1270834,Bangladesh,Australia,Bangladesh,Australia,field,"Shere Bangla National Stadium, Mirpur",Dhaka,2021-08-03,male
1486582,Bangladesh,United Arab Emirates,United Arab Emirates,United Arab Emirates,field,Sharjah Cricket Stadium,Sharjah,2025-05-21,male
287877,New Zealand,Pakistan,Pakistan,New Zealand,bat,Newlands,Cape Town,2007-09-22,male
1415702,Papua New Guinea,West Indies,West Indies,West Indies,field,"Providence Stadium, Guyana",Providence,2024-06-02,male
685727,South Africa,Pakistan,South Africa,Pakistan,field,New Wanderers Stadium,Johannesburg,2013-11-20,male
1251955,South Africa,Ireland,South Africa,South Africa,bat,"Civil Service Cricket Club, Stormont, Belfast",Belfast,2021-07-24,male
1031433,England,South Africa,South Africa,England,field,County Ground,Taunton,2017-06-23,male
258463,England,West Indies,West Indies,West Indies,bat,Kennington Oval,London,2007-06-28,male
1198244,England,Pakistan,,Pakistan,field,Old Trafford,Manchester,2020-08-28,male
1307295,Australia,Sri Lanka,Sri Lanka,Australia,bat,Pallekele International Cricket Stadium,Kandy,2022-06-11,male
1381217,West Indies,India,West Indies,West Indies,bat,"Brian Lara Stadium, Tarouba, Trinidad",Tarouba,2023-08-03,male
1214671,Bangladesh,Zimbabwe,Bangladesh,Bangladesh,field,"Shere Bangla National Stadium, Mirpur",Dhaka,2020-03-11,male
1336032,Bangladesh,United Arab Emirates,Bangladesh,United Arab Emirates,field,Dubai International Cricket Stadium,Dubai,2022-09-27,male
1327273,Bangladesh,Sri Lanka,Sri Lanka,Sri Lanka,field,Dubai International Cricket Stadium,Dubai,2022-09-01,male
1420227,India,Zimbabwe,India,Zimbabwe,field,Harare Sports Club,Harare,2024-07-14,male
1449304,India,South Africa,India,India,bat,"The Wanderers Stadium, Johannesburg",Johannesburg,2024-11-15,male
682959,Pakistan,West Indies,West Indies,West Indies,bat,Shere Bangla National Stadium,Mirpur,2014-04-01,male
1278679,West Indies,India,India,India,field,"Eden Gardens, Kolkata",Kolkata,2022-02-16,male
1277975,Bangladesh,Pakistan,Pakistan,Bangladesh,bat,"Shere Bangla National Stadium, Mirpur",Dhaka,2021-11-20,male
412684,New Zealand,Zimbabwe,New Zealand,New Zealand,field,Providence Stadium,Guyana,2010-05-04,male
1415755,India,South Africa,India,India,bat,"Kensington Oval, Bridgetown, Barbados",Bridgetown,2024-06-29,male
1298138,Zimbabwe,Ireland,Zimbabwe,Ireland,field,"Bellerive Oval, Hobart",Hobart,2022-10-17,male
1424767,Namibia,Zimbabwe,Zimbabwe,Namibia,bat,"Achimota Senior Secondary School A Field, Accra",Accra,2024-03-23,male
1375850,Australia,West Indies,Australia,West Indies,field,"Bellerive Oval, Hobart",Hobart,2024-02-09,male
525816,England,West Indies,England,England,field,Kennington Oval,London,2011-09-23,male
1477610,West Indies,South Africa,South Africa,South Africa,field,"SuperSport Park, Centurion",Centurion,2026-01-29,male
1433364,South Africa,West Indies,West Indies,South Africa,bat,"Sabina Park, Kingston, Jamaica",Kingston,2024-05-26,male
1317903,India,West Indies,India,West Indies,field,"Brian Lara Stadium, Tarouba, Trinidad",Tarouba,2022-07-29,male
1263473,Sri Lanka,Australia,Australia,Australia,field,"Manuka Oval, Canberra",Canberra,2022-02-15,male
1278680,India,West Indies,India,West Indies,field,"Eden Gardens, Kolkata",Kolkata,2022-02-18,male
1263166,West Indies,Pakistan,,West Indies,bat,"Providence Stadium, Guyana",Providence,2021-08-01,male
518954,Australia,India,Australia,India,field,Stadium Australia,Sydney,2012-02-01,male
412692,West Indies,Sri Lanka,Sri Lanka,Sri Lanka,bat,"Kensington Oval, Bridgetown",Barbados,2010-05-07,male
1119542,England,Australia,England,Australia,field,Edgbaston,Birmingham,2018-06-27,male
1233955,New Zealand,West Indies,New Zealand,West Indies,field,Bay Oval,Mount Maunganui,2020-11-29,male
858491,Bangladesh,Pakistan,Bangladesh,Pakistan,bat,Shere Bangla National Stadium,Mirpur,2015-04-24,male
645645,West Indies,Pakistan,Pakistan,West Indies,bat,"Arnos Vale Ground, Kingstown",St Vincent,2013-07-27,male
1327232,Pakistan,England,Pakistan,England,field,"Gaddafi Stadium, Lahore",Lahore,2022-09-28,male
1426832,Ireland,Pakistan,Pakistan,Pakistan,field,"Castle Avenue, Dublin",Dublin,2024-05-14,male
1187666,New Zealand,England,New Zealand,England,field,Westpac Stadium,Wellington,2019-11-03,male
1422037,Namibia,Nepal,Namibia,Namibia,bat,"Tribhuvan University International Cricket Ground, Kirtipur",Kirtipur,2024-02-27,male
287861,Australia,England,Australia,England,bat,Newlands,Cape Town,2007-09-14,male
1298179,Pakistan,England,England,England,field,Melbourne Cricket Ground,Melbourne,2022-11-13,male
514023,South Africa,Australia,Australia,South Africa,bat,Newlands,Cape Town,2011-10-13,male
1426453,Namibia,Oman,Namibia,Oman,field,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,2024-04-05,male
902651,England,Pakistan,England,England,bat,Dubai International Cricket Stadium,,2015-11-27,male
1443553,Pakistan,New Zealand,New Zealand,New Zealand,field,"Sky Stadium, Wellington",Wellington,2025-03-26,male
1422040,Nepal,Namibia,Nepal,Namibia,field,"Tribhuvan University International Cricket Ground, Kirtipur",Kirtipur,2024-03-01,male
1041615,India,West Indies,West Indies,India,field,Central Broward Regional Park Stadium Turf Ground,Lauderhill,2016-08-27,male
730283,West Indies,New Zealand,New Zealand,New Zealand,field,"Windsor Park, Roseau",Dominica,2014-07-05,male
1442987,India,Sri Lanka,India,Sri Lanka,field,Pallekele International Cricket Stadium,Kandy,2024-07-27,male
1381221,India,West Indies,West Indies,India,bat,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",Lauderhill,2023-08-13,male
1439899,England,India,India,India,field,"Eden Gardens, Kolkata",Kolkata,2025-01-22,male
661697,New Zealand,West Indies,New Zealand,West Indies,bat,Westpac Stadium,Wellington,2014-01-15,male
516205,Sri Lanka,Australia,Sri Lanka,Sri Lanka,bat,Pallekele International Cricket Stadium,,2011-08-08,male
1072319,New Zealand,England,New Zealand,England,field,Westpac Stadium,Wellington,2018-02-13,male
356007,South Africa,West Indies,South Africa,West Indies,field,Kennington Oval,London,2009-06-13,male
1188622,India,West Indies,India,India,bat,Central Broward Regional Park Stadium Turf Ground,Lauderhill,2019-08-04,male
1144149,South Africa,Zimbabwe,South Africa,South Africa,bat,Buffalo Park,East London,2018-10-09,male
1415734,England,Namibia,England,Namibia,field,"Sir Vivian Richards Stadium, North Sound, Antigua",North Sound,2024-06-15,male
958415,Bangladesh,Zimbabwe,Bangladesh,Zimbabwe,bat,Sheikh Abu Naser Stadium,Khulna,2016-01-15,male
1448348,England,West Indies,England,West Indies,field,"The Rose Bowl, Southampton",Southampton,2025-06-10,male
1251575,South Africa,Pakistan,Pakistan,South Africa,bat,"The Wanderers Stadium, Johannesburg",Johannesburg,2021-04-10,male
1322339,Bangladesh,Pakistan,Pakistan,Bangladesh,bat,"Hagley Oval, Christchurch",Christchurch,2022-10-13,male
1272096,New Zealand,Bangladesh,Bangladesh,New Zealand,bat,"Shere Bangla National Stadium, Mirpur",Dhaka,2021-09-08,male
1506016,Ireland,Bangladesh,Bangladesh,Ireland,bat,"Bir Sreshtho Flight Lieutenant Matiur Rahman Stadium, Chattogram",Chattogram,2025-12-02,male
1233975,Australia,New Zealand,New Zealand,Australia,bat,Sky Stadium,Wellington,2021-03-07,male
1472520,West Indies,Australia,Australia,Australia,field,"Sabina Park, Kingston, Jamaica",Kingston,2025-07-20,male
1490476,Scotland,Netherlands,Scotland,Scotland,bat,"Sportpark Westvliet, Voorburg",The Hague,2025-07-08,male
523736,Zimbabwe,Pakistan,Pakistan,Pakistan,bat,Harare Sports Club,,2011-09-18,male
287857,Bangladesh,West Indies,Bangladesh,Bangladesh,field,New Wanderers Stadium,Johannesburg,2007-09-13,male
1415722,Canada,Pakistan,Pakistan,Pakistan,field,"Nassau County International Cricket Stadium, New York",New York,2024-06-11,male
951337,Australia,New Zealand,New Zealand,New Zealand,bat,Himachal Pradesh Cricket Association Stadium,Dharamsala,2016-03-18,male
635658,Sri Lanka,South Africa,South Africa,South Africa,bat,R Premadasa Stadium,Colombo,2013-08-02,male
1489968,Nepal,West Indies,Nepal,West Indies,field,Sharjah Cricket Stadium,Sharjah,2025-09-27,male
1252066,Sri Lanka,West Indies,West Indies,West Indies,field,"Coolidge Cricket Ground, Antigua",Coolidge,2021-03-03,male
319112,South Africa,West Indies,West Indies,West Indies,field,St George's Park,Port Elizabeth,2007-12-16,male
1514482,Sri Lanka,Pakistan,Sri Lanka,Pakistan,field,Rangiri Dambulla International Stadium,Dambulla,2026-01-11,male
1157374,Pakistan,Australia,Pakistan,Pakistan,bat,Dubai International Cricket Stadium,,2018-10-28,male
1443545,Sri Lanka,New Zealand,Sri Lanka,New Zealand,field,"Saxton Oval, Nelson",Nelson,2025-01-02,male
636536,West Indies,England,West Indies,West Indies,bat,"Kensington Oval, Bridgetown",Barbados,2014-03-09,male
297800,India,Australia,India,Australia,bat,Brabourne Stadium,Mumbai,2007-10-20,male
636166,Australia,England,Australia,Australia,bat,Stadium Australia,Sydney,2014-02-02,male
386535,Sri Lanka,India,India,Sri Lanka,bat,R Premadasa Stadium,Colombo,2009-02-10,male
538068,Bangladesh,Pakistan,Pakistan,Pakistan,bat,Shere Bangla National Stadium,Mirpur,2011-11-29,male
1491725,New Zealand,West Indies,New Zealand,New Zealand,bat,"Saxton Oval, Nelson",Nelson,2025-11-09,male
356011,England,West Indies,West Indies,England,bat,Kennington Oval,London,2009-06-15,male
1146725,Bangladesh,West Indies,Bangladesh,Bangladesh,bat,Central Broward Regional Park Stadium Turf Ground,Lauderhill,2018-08-05,male
1298163,Netherlands,Pakistan,Pakistan,Netherlands,bat,Perth Stadium,Perth,2022-10-30,male
355996,England,Pakistan,England,Pakistan,field,Kennington Oval,London,2009-06-07,male
387563,South Africa,England,England,South Africa,field,New Wanderers Stadium,Johannesburg,2009-11-13,male
1327228,Pakistan,England,England,England,field,"National Stadium, Karachi",Karachi,2022-09-20,male
1273717,Bangladesh,Oman,Bangladesh,Bangladesh,bat,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,2021-10-19,male
1270838,Bangladesh,Australia,Bangladesh,Bangladesh,bat,"Shere Bangla National Stadium, Mirpur",Dhaka,2021-08-09,male
1512741,Scotland,England,England,England,field,"Eden Gardens, Kolkata",Kolkata,2026-02-14,male
1327506,South Africa,India,India,India,field,"Greenfield International Stadium, Thiruvananthapuram",Thiruvananthapuram,2022-09-28,male
531635,England,Pakistan,Pakistan,England,field,Dubai International Cricket Stadium,,2012-02-23,male
682955,New Zealand,Sri Lanka,Sri Lanka,New Zealand,field,Zahur Ahmed Chowdhury Stadium,Chittagong,2014-03-31,male
226374,Australia,South Africa,Australia,Australia,bat,"Brisbane Cricket Ground, Woolloongabba",Brisbane,2006-01-09,male
412688,Australia,Bangladesh,Australia,Australia,bat,"Kensington Oval, Bridgetown",Barbados,2010-05-05,male
1456442,New Zealand,Sri Lanka,New Zealand,Sri Lanka,field,Rangiri Dambulla International Stadium,Dambulla,2024-11-10,male
1144173,South Africa,Sri Lanka,South Africa,Sri Lanka,field,SuperSport Park,Centurion,2019-03-22,male
1273740,England,Sri Lanka,England,Sri Lanka,field,Sharjah Cricket Stadium,Sharjah,2021-11-01,male
657635,Pakistan,Sri Lanka,Sri Lanka,Pakistan,field,Dubai International Cricket Stadium,,2013-12-13,male
682943,Bangladesh,India,India,India,field,Shere Bangla National Stadium,Mirpur,2014-03-28,male
1433368,West Indies,South Africa,West Indies,South Africa,field,"Brian Lara Stadium, Tarouba, Trinidad",Tarouba,2024-08-25,male
1317149,Bangladesh,West Indies,,West Indies,field,"Windsor Park, Roseau, Dominica",Roseau,2022-07-02,male
1185315,South Africa,England,England,South Africa,bat,SuperSport Park,Centurion,2020-02-16,male
1501897,South Africa,Pakistan,Pakistan,Pakistan,field,"Gaddafi Stadium, Lahore",Lahore,2025-11-01,male
1496936,Pakistan,Bangladesh,Pakistan,Bangladesh,field,Dubai International Cricket Stadium,Dubai,2025-09-25,male
1351400,England,Bangladesh,Bangladesh,Bangladesh,field,"Zahur Ahmed Chowdhury Stadium, Chattogram",Chattogram,2023-03-09,male
1478910,India,Australia,India,Australia,field,Carrara Oval,Carrara,2025-11-06,male
1273756,New Zealand,Australia,Australia,Australia,field,Dubai International Cricket Stadium,Dubai,2021-11-14,male
1399113,India,Nepal,India,India,bat,Zhejiang University of Technology Cricket Field,Hangzhou,2023-10-03,male
1444652,Pakistan,Zimbabwe,Pakistan,Pakistan,bat,"Queens Sports Club, Bulawayo",Bulawayo,2024-12-01,male
1298175,Bangladesh,Pakistan,Pakistan,Bangladesh,bat,Adelaide Oval,Adelaide,2022-11-06,male
1388217,New Zealand,Pakistan,New Zealand,Pakistan,field,"Seddon Park, Hamilton",Hamilton,2024-01-14,male
1415718,West Indies,Uganda,West Indies,West Indies,bat,"Providence Stadium, Guyana",Providence,2024-06-08,male
1276915,South Africa,England,South Africa,England,field,"The Rose Bowl, Southampton",Southampton,2022-07-31,male
1233959,Pakistan,New Zealand,New Zealand,Pakistan,bat,Eden Park,Auckland,2020-12-18,male
