match_id,team1,team2,winner,toss_winner,toss_decision,venue,city,date,gender
1463658,Saudi Arabia,Bahrain,Bahrain,Bahrain,field,"ICC Academy, Dubai",Dubai,2024-12-16,male
1197143,Bangladesh,Zimbabwe,Bangladesh,Zimbabwe,field,Zahur Ahmed Chowdhury Stadium,Chattogram,2019-09-18,male
915783,Sri Lanka,West Indies,Sri Lanka,West Indies,field,Pallekele International Cricket Stadium,,2015-11-09,male
1418195,Singapore,Cambodia,Cambodia,Singapore,bat,"Terdthai Cricket Ground, Bangkok",Bangkok,2024-02-09,male
1271445,Norway,Germany,Germany,Germany,field,Bayer Uerdingen Cricket Ground,Krefeld,2021-08-05,male
1491718,England,New Zealand,England,New Zealand,field,"Hagley Oval, Christchurch",Christchurch,2025-10-20,male
1399143,Kuwait,Saudi Arabia,Saudi Arabia,Kuwait,bat,"West End Park International Cricket Stadium, Doha",Doha,2023-10-01,male
1317908,New Zealand,West Indies,New Zealand,West Indies,field,"Sabina Park, Kingston, Jamaica",Kingston,2022-08-10,male
1502750,Malawi,Kenya,Malawi,Malawi,bat,"Takashinga Sports Club, Highfield, Harare",Harare,2025-09-28,male
1405318,Bahrain,Hong Kong,Bahrain,Hong Kong,field,Mulpani Cricket Ground,Kathmandu,2023-10-31,male
1384634,Ireland,India,India,India,field,"Malahide, Dublin",Dublin,2023-08-18,male
1426478,United Arab Emirates,Oman,United Arab Emirates,Oman,field,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,2024-04-21,male
1447491,Myanmar,Maldives,Maldives,Myanmar,bat,"Bayuemas Oval, Kuala Lumpur",Kuala Lumpur,2024-09-05,male
1074966,Hong Kong,Netherlands,Hong Kong,Hong Kong,bat,Dubai International Cricket Stadium,,2017-01-18,male
1442739,Nigeria,Kenya,Kenya,Nigeria,bat,"Sikh Union Club Ground, Nairobi",Nairobi,2024-07-17,male
1496931,India,Oman,India,India,bat,"Zayed Cricket Stadium, Abu Dhabi",Abu Dhabi,2025-09-19,male
1503454,Kuwait,Japan,Japan,Japan,field,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,2025-10-09,male
412699,India,Sri Lanka,Sri Lanka,India,bat,"Beausejour Stadium, Gros Islet",St Lucia,2010-05-11,male
1436478,France,Italy,Italy,Italy,field,"Simar Cricket Ground, Rome",Rome,2024-06-10,male
1243021,South Africa,Pakistan,Pakistan,Pakistan,field,Gaddafi Stadium,Lahore,2021-02-14,male
1451816,West Indies,Sri Lanka,Sri Lanka,West Indies,bat,Rangiri Dambulla International Stadium,Dambulla,2024-10-17,male
1144174,South Africa,Sri Lanka,South Africa,Sri Lanka,field,The Wanderers Stadium,Johannesburg,2019-03-24,male
1185187,Guernsey,Denmark,,Guernsey,field,King George V Sports Ground,Castel,2019-06-18,male
592268,Canada,Kenya,Canada,Kenya,bat,ICC Global Cricket Academy,Dubai,2013-03-15,male
742617,New Zealand,Pakistan,Pakistan,Pakistan,field,Dubai International Cricket Stadium,,2014-12-04,male
1432211,South Africa,Pakistan,South Africa,South Africa,bat,"Kingsmead, Durban",Durban,2024-12-10,male
1490236,New Zealand,India,India,India,field,"Barsapara Cricket Stadium, Guwahati",Guwahati,2026-01-25,male
1348325,Ireland,Zimbabwe,Zimbabwe,Zimbabwe,field,Harare Sports Club,Harare,2023-01-15,male
1495464,Rwanda,Malawi,Malawi,Malawi,field,"Gahanga International Cricket Stadium, Rwanda",Kigali City,2025-07-26,male
1249206,Sri Lanka,England,England,Sri Lanka,bat,"Sophia Gardens, Cardiff",Cardiff,2021-06-23,male
1328477,Kenya,Nepal,Kenya,Kenya,bat,"Gymkhana Club Ground, Nairobi",Nairobi,2022-08-29,male
1273747,New Zealand,Namibia,New Zealand,Namibia,field,Sharjah Cricket Stadium,Sharjah,2021-11-05,male
1502746,Botswana,Tanzania,Tanzania,Botswana,bat,"Takashinga Sports Club, Highfield, Harare",Harare,2025-09-26,male
300436,New Zealand,England,England,England,bat,Jade Stadium,Christchurch,2008-02-07,male
1383108,Bhutan,Thailand,Thailand,Thailand,field,"Bayuemas Oval, Kuala Lumpur",Kuala Lumpur,2023-07-31,male
1256720,England,West Indies,West Indies,West Indies,field,"Kensington Oval, Bridgetown, Barbados",Bridgetown,2022-01-22,male
1275040,Uganda,Nigeria,Uganda,Uganda,bat,Entebbe Cricket Oval,Entebbe,2021-09-11,male
1483733,Norway,Austria,Norway,Norway,bat,"Scott Page Field, Vinor",Prague,2025-06-09,male
1482821,Cook Islands,Thailand,Thailand,Thailand,field,Sano International Cricket Ground,Sano,2025-05-09,male
1420806,Saudi Arabia,Bhutan,Saudi Arabia,Bhutan,field,"Terdthai Cricket Ground, Bangkok",Bangkok,2024-02-15,male
1278672,New Zealand,India,India,India,field,"JSCA International Stadium Complex, Ranchi",Ranchi,2021-11-19,male
1436481,Luxembourg,Turkey,Luxembourg,Turkey,field,Roma Cricket Ground,Spinaceto,2024-06-12,male
1482088,Saudi Arabia,Thailand,Saudi Arabia,Saudi Arabia,bat,"Bayuemas Oval, Kuala Lumpur",Kuala Lumpur,2025-04-24,male
1176793,Papua New Guinea,Vanuatu,Papua New Guinea,Vanuatu,bat,Amini Park,Port Moresby,2019-03-22,male
1399155,Bermuda,Cayman Islands,Bermuda,Bermuda,bat,"National Stadium, Hamilton",Hamilton,2023-10-03,male
1418183,Japan,Thailand,Japan,Thailand,field,"Terdthai Cricket Ground, Bangkok",Bangkok,2024-02-02,male
1496927,Hong Kong,Sri Lanka,Sri Lanka,Sri Lanka,field,Dubai International Cricket Stadium,Dubai,2025-09-15,male
1074970,Ireland,Scotland,Ireland,Scotland,field,Dubai International Cricket Stadium,,2017-01-20,male
903587,India,South Africa,South Africa,South Africa,field,Himachal Pradesh Cricket Association Stadium,Dharmasala,2015-10-02,male
1447487,Myanmar,Kuwait,Kuwait,Kuwait,field,"Bayuemas Oval, Kuala Lumpur",Kuala Lumpur,2024-09-03,male
1276904,India,England,India,India,bat,"The Rose Bowl, Southampton",Southampton,2022-07-07,male
1283051,Tanzania,Botswana,Tanzania,Tanzania,bat,Gahanga International Cricket Stadium. Rwanda,Kigali City,2021-11-07,male
387564,South Africa,England,South Africa,South Africa,bat,SuperSport Park,Centurion,2009-11-15,male
1488344,Finland,Norway,Finland,Finland,bat,"Ishoj Cricket Club, Vejledalen",Ishoj,2025-06-15,male
225271,England,Sri Lanka,Sri Lanka,Sri Lanka,bat,The Rose Bowl,Southampton,2006-06-15,male
1349133,Rwanda,Tanzania,Tanzania,Rwanda,bat,"Gahanga International Cricket Stadium, Rwanda",Kigali City,2022-12-18,male
1379585,Botswana,Kenya,Kenya,Botswana,bat,"Gymkhana Club Ground, Nairobi",Nairobi,2023-06-19,male
1407108,Rwanda,Uganda,Uganda,Uganda,field,"Wanderers Cricket Ground, Windhoek",Windhoek,2023-11-30,male
1263710,Austria,Czech Republic,Austria,Czech Republic,field,"Scott Page Field, Vinor",Prague,2021-05-22,male
1511994,Brazil,Argentina,,Brazil,bat,"St Albans Club, Buenos Aires",Buenos Aires,2025-11-29,male
875521,Ireland,Hong Kong,Hong Kong,Ireland,field,"The Village, Malahide",Dublin,2015-07-17,male
1481309,Canada,Cayman Islands,Canada,Cayman Islands,field,"Jimmy Powell Oval, Cayman Islands",George Town,2025-04-23,male
1513100,Bahrain,Bhutan,Bahrain,Bhutan,field,Gelephu International Cricket Ground,Gelephu,2025-12-11,male
1321482,Singapore,Jersey,Jersey,Singapore,bat,Bulawayo Athletic Club,Bulawayo,2022-07-17,male
355991,England,Netherlands,Netherlands,Netherlands,field,Lord's,London,2009-06-05,male
1438077,Cyprus,Estonia,Cyprus,Estonia,field,Happy Valley Ground,Episkopi,2024-06-18,male
1298164,India,South Africa,South Africa,India,bat,Perth Stadium,Perth,2022-10-30,male
1415709,Papua New Guinea,Uganda,Uganda,Uganda,field,"Providence Stadium, Guyana",Providence,2024-06-05,male
1199537,Hong Kong,Nigeria,Hong Kong,Nigeria,bat,Tolerance Oval,Abu Dhabi,2019-10-27,male
1122731,Sri Lanka,India,India,India,field,Wankhede Stadium,Mumbai,2017-12-24,male
1168522,Ireland,Zimbabwe,Zimbabwe,Zimbabwe,field,Bready,Derry,2019-07-14,male
1267682,Zimbabwe,Bangladesh,Bangladesh,Zimbabwe,bat,Harare Sports Club,Harare,2021-07-25,male
1133823,Bangladesh,India,India,India,field,"R.Premadasa Stadium, Khettarama",Colombo,2018-03-18,male
351696,Australia,New Zealand,Australia,Australia,bat,Sydney Cricket Ground,,2009-02-15,male
1197529,Oman,Nepal,Oman,Oman,field,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,2019-10-10,male
1463662,Oman,Saudi Arabia,Saudi Arabia,Saudi Arabia,field,"ICC Academy, Dubai",Dubai,2024-12-18,male
319142,West Indies,Australia,West Indies,West Indies,field,"Kensington Oval, Bridgetown",Barbados,2008-06-20,male
1320987,Gibraltar,Malta,Malta,Gibraltar,bat,"Royal Brussels Cricket Club Ground, Waterloo",Waterloo,2022-07-03,male
356016,Sri Lanka,West Indies,Sri Lanka,West Indies,field,Kennington Oval,London,2009-06-19,male
1424756,Tanzania,Zimbabwe,Zimbabwe,Tanzania,bat,"Achimota Senior Secondary School A Field, Accra",Accra,2024-03-18,male
1478868,Zimbabwe,South Africa,South Africa,South Africa,field,Harare Sports Club,Harare,2025-07-20,male
1344795,Oman,Canada,Canada,Canada,field,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,2022-11-21,male
1405322,United Arab Emirates,Hong Kong,United Arab Emirates,Hong Kong,field,Mulpani Cricket Ground,Kathmandu,2023-11-02,male
1263157,West Indies,Australia,West Indies,Australia,field,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",Gros Islet,2021-07-10,male
1400989,Ghana,Sierra Leone,Ghana,Sierra Leone,field,"Tafawa Balewa Square Cricket Oval, Lagos",Lagos,2023-10-14,male
1474261,Singapore,Bahrain,Bahrain,Singapore,bat,Singapore National Cricket Ground,Singapore,2025-03-01,male
1019979,New Zealand,Bangladesh,New Zealand,Bangladesh,bat,McLean Park,Napier,2017-01-03,male
533273,Australia,Ireland,Australia,Ireland,bat,R Premadasa Stadium,Colombo,2012-09-19,male
951367,South Africa,Sri Lanka,South Africa,South Africa,field,Feroz Shah Kotla,Delhi,2016-03-28,male
1422817,Vanuatu,Kuwait,Kuwait,Kuwait,field,"Bayuemas Oval, Kuala Lumpur",Kuala Lumpur,2024-03-11,male
1141835,Netherlands,Nepal,,Nepal,field,Lord's,London,2018-07-29,male
1471825,Bahrain,Indonesia,Bahrain,Indonesia,field,Udayana Cricket Ground,Bali,2025-02-23,male
1459374,Botswana,Eswatini,Botswana,Botswana,bat,"Tafawa Balewa Square Cricket Oval, Lagos",Lagos,2024-11-23,male
1462927,Nigeria,Botswana,Botswana,Nigeria,bat,"Gahanga International Cricket Stadium, Rwanda",Kigali City,2024-12-07,male
1283092,Sierra Leone,Nigeria,Nigeria,Sierra Leone,bat,University of Lagos Cricket Oval,Lagos,2021-10-23,male
967081,United Arab Emirates,Netherlands,Netherlands,United Arab Emirates,field,ICC Academy,Dubai,2016-02-03,male
1310170,Gibraltar,Malta,Malta,Malta,field,Marsa Sports Club,Marsa,2022-05-10,male
1322001,Thailand,Malaysia,Malaysia,Thailand,bat,"UKM-YSD Cricket Oval, Bangi",Bangi,2022-07-04,male
1443779,Cyprus,Czech Republic,Czech Republic,Cyprus,bat,"Guernsey Rovers Athletic Club Ground, Port Soif",Port  Soif,2024-08-25,male
1309701,Uganda,Namibia,Namibia,Namibia,field,"United Cricket Club Ground, Windhoek",Windhoek,2022-04-08,male
1425110,Papua New Guinea,Malaysia,Papua New Guinea,Malaysia,field,"Bayuemas Oval, Kuala Lumpur",Kuala Lumpur,2024-03-16,male
1157373,Pakistan,Australia,Pakistan,Pakistan,bat,Dubai International Cricket Stadium,,2018-10-26,male
660185,Kenya,Netherlands,Netherlands,Netherlands,bat,ICC Academy,Dubai,2013-11-23,male
1439830,Norway,Gibraltar,Norway,Norway,bat,Bayer Uerdingen Cricket Ground,Krefeld,2024-07-13,male
238195,South Africa,Australia,South Africa,South Africa,bat,New Wanderers Stadium,Johannesburg,2006-02-24,male
1321292,France,Norway,France,France,bat,Kerava National Cricket Ground,Kerava,2022-07-27,male
1444950,Spain,Croatia,Spain,Croatia,field,"Mladost Cricket Ground, Zagreb",Zagreb,2024-08-04,male
1490888,Belgium,Austria,Austria,Austria,field,"Moara Vlasiei Cricket Ground, Ilfov County",Ilfov County,2025-06-28,male
1415725,United States of America,India,India,India,field,"Nassau County International Cricket Stadium, New York",New York,2024-06-12,male
1450769,South Korea,Indonesia,Indonesia,South Korea,bat,"Yeonhui Cricket Ground, Incheon",Incheon,2024-09-28,male
1407718,Indonesia,Cambodia,Cambodia,Cambodia,field,Udayana Cricket Ground,Bali,2023-11-22,male
1508275,Myanmar,Indonesia,Indonesia,Indonesia,field,Udayana Cricket Ground,Bali,2025-11-11,male
1490471,Jersey,Netherlands,Netherlands,Netherlands,field,"Sportpark Westvliet, Voorburg",The Hague,2025-07-05,male
1284491,Qatar,Maldives,Qatar,Maldives,field,"West End Park International Cricket Stadium, Doha",Doha,2021-10-24,male
1513086,Nigeria,Zambia,Nigeria,Zambia,field,"Nigeria Cricket Federation Oval 1, Abuja",Abuja,2025-12-04,male
682929,India,West Indies,India,India,field,Shere Bangla National Stadium,Mirpur,2014-03-23,male
1453903,Brazil,Mexico,Brazil,Mexico,field,Sao Fernando Polo and Cricket Club,Seropedica,2024-10-12,male
1343791,Mozambique,Gambia,Mozambique,Mozambique,bat,Integrated Polytechnic Regional Centre,Kigali City,2022-12-08,male
1201680,Nepal,Zimbabwe,Zimbabwe,Nepal,bat,Indian Association Ground,Singapore,2019-09-27,male
1506441,Cyprus,Serbia,Cyprus,Cyprus,bat,Happy Valley Ground 2,Episkopi,2025-10-31,male
1310166,Spain,Norway,Spain,Spain,bat,"Desert Springs Cricket Ground, Almeria",Almeria,2022-05-01,male
1384589,Luxembourg,Malta,Malta,Malta,field,Marsa Sports Club,Marsa,2023-07-13,male
1407098,Tanzania,Nigeria,Nigeria,Tanzania,bat,"United Cricket Club Ground, Windhoek",Windhoek,2023-11-26,male
1486225,Austria,Slovenia,Austria,Slovenia,field,"Velden Cricket Ground, Latschach",Latschach,2025-05-17,male
1462931,Uganda,Rwanda,Uganda,Rwanda,field,"Gahanga International Cricket Stadium, Rwanda",Kigali City,2024-12-07,male
1502052,Zimbabwe,Sri Lanka,Sri Lanka,Zimbabwe,bat,Rawalpindi Cricket Stadium,Rawalpindi,2025-11-25,male
1472527,Pakistan,West Indies,Pakistan,Pakistan,bat,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",Lauderhill,2025-08-03,male
1233972,New Zealand,Australia,New Zealand,Australia,field,University Oval,Dunedin,2021-02-25,male
1321284,France,Czech Republic,France,Czech Republic,field,Kerava National Cricket Ground,Kerava,2022-07-24,male
1439826,Switzerland,Serbia,Switzerland,Switzerland,bat,Bayer Uerdingen Cricket Ground,Krefeld,2024-07-11,male
1393309,Uganda,Rwanda,Uganda,Uganda,bat,"Gahanga International Cricket Stadium, Rwanda",Kigali City,2023-08-20,male
1443780,Estonia,Guernsey,Guernsey,Guernsey,field,"King George V Sports Ground, Castel",Castel,2024-08-25,male
1268189,Malta,Belgium,Belgium,Malta,bat,Marsa Sports Club,Marsa,2021-07-08,male
1343768,Sierra Leone,Tanzania,Tanzania,Tanzania,field,Gahanga International Cricket Stadium. Rwanda,Kigali City,2022-12-01,male
1387599,India,South Africa,India,South Africa,field,"The Wanderers Stadium, Johannesburg",Johannesburg,2023-12-14,male
1490871,South Korea,Philippines,Philippines,Philippines,field,Udayana Cricket Ground,Bali,2025-07-07,male
1399138,Qatar,Kuwait,Kuwait,Kuwait,field,"West End Park International Cricket Stadium, Doha",Doha,2023-09-28,male
1367722,Portugal,Gibraltar,Portugal,Portugal,bat,Santarem Cricket Ground,Albergaria,2023-04-10,male
1217742,Malaysia,Singapore,Singapore,Singapore,bat,Terdthai Cricket Ground,Bangkok,2020-03-03,male
1453915,Thailand,Maldives,Thailand,Thailand,bat,Gelephu International Cricket Ground,Gelephu,2024-10-22,male
1513090,Zambia,Sierra Leone,Zambia,Zambia,bat,"Nigeria Cricket Federation Oval 1, Abuja",Abuja,2025-12-06,male
1481299,Costa Rica,Turks and Caicos Island,Turks and Caicos Island,Costa Rica,bat,"Clayton Panama, Panama City",Panama City,2025-04-19,male
648683,South Africa,Australia,Australia,Australia,field,SuperSport Park,Centurion,2014-03-14,male
1450817,United Arab Emirates,Namibia,United Arab Emirates,Namibia,field,"Wanderers Cricket Ground, Windhoek",Windhoek,2024-09-29,male
1286681,Argentina,United States of America,United States of America,Argentina,bat,"Sir Vivian Richards Stadium, North Sound, Antigua",North Sound,2021-11-11,male
1486788,Slovenia,Hungary,Hungary,Slovenia,bat,"GB Oval, Szodliget",Szodliget,2025-06-22,male
1299574,Germany,Ireland,Ireland,Ireland,field,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,2022-02-21,male
1199521,Nigeria,Oman,Oman,Nigeria,bat,Tolerance Oval,Abu Dhabi,2019-10-23,male
1456869,Myanmar,Indonesia,Indonesia,Indonesia,field,Udayana Cricket Ground,Bali,2024-11-15,male
1488329,Bahamas,Bermuda,Bermuda,Bahamas,bat,"Maple Leaf North-West Ground, King City",King City,2025-06-16,male
1344783,Bahrain,Canada,Canada,Canada,field,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,2022-11-14,male
1513301,Nigeria,Rwanda,Nigeria,Nigeria,bat,"Nigeria Cricket Federation Oval 1, Abuja",Abuja,2025-12-13,male
356000,New Zealand,South Africa,South Africa,New Zealand,field,Lord's,London,2009-06-09,male
1273141,Ghana,Rwanda,Rwanda,Ghana,bat,Gahanga International Cricket Stadium. Rwanda,Kigali City,2021-08-18,male
1383077,Scotland,Italy,Scotland,Italy,field,"Grange Cricket Club Ground, Raeburn Place, Edinburgh",Edinburgh,2023-07-24,male
1426454,Namibia,Oman,Namibia,Namibia,bat,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,2024-04-07,male
1307477,New Zealand,Scotland,New Zealand,Scotland,field,"Grange Cricket Club Ground, Raeburn Place, Edinburgh",Edinburgh,2022-07-27,male
1383098,Papua New Guinea,Philippines,Papua New Guinea,Philippines,field,"Amini Park, Port Moresby",Port Moresby,2023-07-28,male
951371,India,West Indies,West Indies,West Indies,field,Wankhede Stadium,Mumbai,2016-03-31,male
1515543,Indonesia,Cambodia,Indonesia,Indonesia,bat,Udayana Cricket Ground,Bali,2025-12-23,male
401076,West Indies,Bangladesh,West Indies,Bangladesh,bat,"Warner Park, Basseterre",St Kitts,2009-08-02,male
1019981,New Zealand,Bangladesh,New Zealand,Bangladesh,field,Bay Oval,Mount Maunganui,2017-01-06,male
1383076,Denmark,Germany,Germany,Denmark,bat,"Grange Cricket Club Ground, Raeburn Place, Edinburgh",Edinburgh,2023-07-23,male
1426455,Oman,Bahrain,Oman,Bahrain,field,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,2024-04-12,male
730285,West Indies,New Zealand,West Indies,New Zealand,field,"Windsor Park, Roseau",Dominica,2014-07-06,male
1383099,Philippines,Vanuatu,Vanuatu,Philippines,bat,"Amini Park, Port Moresby",Port Moresby,2023-07-29,male
1515542,Indonesia,Cambodia,Indonesia,Cambodia,field,Udayana Cricket Ground,Bali,2025-12-23,male
754717,Australia,South Africa,South Africa,Australia,bat,Adelaide Oval,,2014-11-05,male
1020029,New Zealand,South Africa,South Africa,New Zealand,field,Eden Park,Auckland,2017-02-17,male
1456868,Myanmar,Indonesia,Indonesia,Myanmar,bat,Udayana Cricket Ground,Bali,2024-11-13,male
1199520,Bermuda,Namibia,Namibia,Namibia,field,ICC Academy Ground No 2,Dubai,2019-10-23,male
1299575,Bahrain,United Arab Emirates,Bahrain,Bahrain,bat,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),Al Amarat,2022-02-21,male
567205,Netherlands,Bangladesh,Bangladesh,Netherlands,bat,Sportpark Westvliet,The Hague,2012-07-25,male
1497874,Pakistan,United Arab Emirates,Pakistan,Pakistan,bat,Sharjah Cricket Stadium,Sharjah,2025-08-30,male
1344782,Saudi Arabia,Oman,Oman,Saudi Arabia,bat,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,2022-11-14,male
1488328,Canada,Cayman Islands,Canada,Cayman Islands,field,"Maple Leaf North-West Ground, King City",King City,2025-06-16,male
356001,India,Ireland,India,India,field,Trent Bridge,Nottingham,2009-06-10,male
1513300,Rwanda,Sierra Leone,Rwanda,Rwanda,bat,"Nigeria Cricket Federation Oval 1, Abuja",Abuja,2025-12-12,male
1207082,Spain,Germany,Germany,Spain,field,Desert Springs Cricket Ground,Almeria,2020-03-08,male
1387598,India,South Africa,South Africa,South Africa,field,"St George's Park, Gqeberha",Gqeberha,2023-12-12,male
1415732,Uganda,New Zealand,New Zealand,New Zealand,field,"Brian Lara Stadium, Tarouba, Trinidad",Tarouba,2024-06-14,male
1490870,Philippines,Indonesia,Philippines,Indonesia,field,Udayana Cricket Ground,Bali,2025-07-06,male
1217743,Thailand,Hong Kong,Hong Kong,Thailand,bat,Terdthai Cricket Ground,Bangkok,2020-03-03,male
1343786,Gambia,Tanzania,Tanzania,Tanzania,field,Gahanga International Cricket Stadium. Rwanda,Kigali City,2022-12-06,male
1453914,Indonesia,Thailand,Thailand,Indonesia,bat,Gelephu International Cricket Ground,Gelephu,2024-10-20,male
951327,Bangladesh,Oman,Bangladesh,Oman,field,Himachal Pradesh Cricket Association Stadium,Dharamsala,2016-03-13,male
1424829,New Zealand,Pakistan,,New Zealand,bat,Rawalpindi Cricket Stadium,Rawalpindi,2024-04-18,male
1367723,Gibraltar,Portugal,Portugal,Gibraltar,bat,Santarem Cricket Ground,Albergaria,2023-04-11,male
1481298,Turks and Caicos Island,Mexico,Mexico,Turks and Caicos Island,bat,"Clayton Panama, Panama City",Panama City,2025-04-18,male
1513091,Sierra Leone,Nigeria,Nigeria,Nigeria,field,"Nigeria Cricket Federation Oval 1, Abuja",Abuja,2025-12-07,male
754039,New Zealand,Pakistan,New Zealand,Pakistan,field,Dubai International Cricket Stadium,,2014-12-05,male
291356,Australia,India,Australia,India,bat,Melbourne Cricket Ground,,2008-02-01,male
1506440,Cyprus,Serbia,Cyprus,Cyprus,bat,Happy Valley Ground,Episkopi,2025-10-31,male
1310167,Denmark,Finland,Finland,Finland,field,"Svanholm Park, Brondby",Brondby,2022-05-07,male
1407099,Zimbabwe,Uganda,Uganda,Uganda,field,"United Cricket Club Ground, Windhoek",Windhoek,2023-11-26,male
1384588,France,Malta,France,France,bat,Marsa Sports Club,Marsa,2023-07-12,male
1336956,South Korea,Indonesia,Indonesia,South Korea,bat,Sano International Cricket Ground,Sano,2022-10-18,male
423782,New Zealand,Bangladesh,New Zealand,Bangladesh,bat,Seddon Park,Hamilton,2010-02-03,male
1486224,Belgium,Portugal,Belgium,Portugal,field,"Stars Arena Hofstade, Zemst",Zemst,2025-06-01,male
1462930,Uganda,Botswana,Uganda,Uganda,bat,"Gahanga International Cricket Stadium, Rwanda",Kigali City,2024-12-13,male
1489581,Canada,Bahamas,Canada,Canada,bat,"Maple Leaf North-East Ground, King City",King City,2025-06-12,male
1502053,Sri Lanka,Pakistan,Sri Lanka,Pakistan,field,Rawalpindi Cricket Stadium,Rawalpindi,2025-11-27,male
1332503,Uganda,Mozambique,Uganda,Uganda,bat,"Willowmoore Park, Benoni",Benoni,2022-09-18,male
1472526,Pakistan,West Indies,West Indies,Pakistan,bat,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",Lauderhill,2025-08-02,male
1444947,Croatia,Spain,Spain,Spain,field,"Mladost Cricket Ground, Zagreb",Zagreb,2024-08-02,male
1233973,Australia,New Zealand,Australia,New Zealand,field,Westpac Stadium,Wellington,2021-03-03,male
1443781,Greece,Spain,Spain,Greece,bat,"Guernsey Rovers Athletic Club Ground, Port Soif",Port  Soif,2024-08-25,male
1391335,Malta,Romania,Romania,Romania,field,"Moara Vlasiei Cricket Ground, Ilfov County",Ilfov County,2023-08-19,male
1310188,Jersey,Guernsey,Jersey,Guernsey,field,"College Field, St Peter Port",St Peter Port,2022-05-20,male
1268188,Belgium,Malta,Malta,Belgium,bat,Marsa Sports Club,Marsa,2021-07-08,male
1415724,Namibia,Australia,Australia,Australia,field,"Sir Vivian Richards Stadium, North Sound, Antigua",North Sound,2024-06-11,male
1490889,Malta,Romania,Malta,Romania,field,"Moara Vlasiei Cricket Ground, Ilfov County",Ilfov County,2025-06-28,male
1450768,Philippines,Japan,Japan,Philippines,bat,"Yeonhui Cricket Ground, Incheon",Incheon,2024-09-28,male
1448358,England,South Africa,England,South Africa,field,"Old Trafford, Manchester",Manchester,2025-09-12,male
1298149,Ireland,Sri Lanka,Sri Lanka,Ireland,bat,"Bellerive Oval, Hobart",Hobart,2022-10-23,male
1284490,Bahrain,Kuwait,Kuwait,Kuwait,field,"West End Park International Cricket Stadium, Doha",Doha,2021-10-24,male
1508274,Timor-Leste,Myanmar,Myanmar,Timor-Leste,bat,Udayana Cricket Ground,Bali,2025-11-09,male
1407719,Cambodia,Indonesia,Indonesia,Indonesia,field,Udayana Cricket Ground,Bali,2023-11-23,male
727917,Australia,Pakistan,Australia,Pakistan,bat,Dubai International Cricket Stadium,,2014-10-05,male
1513087,Sierra Leone,Rwanda,Rwanda,Rwanda,field,"Nigeria Cricket Federation Oval 1, Abuja",Abuja,2025-12-04,male
951331,England,West Indies,West Indies,West Indies,field,Wankhede Stadium,Mumbai,2016-03-16,male
1343790,Nigeria,Tanzania,,Tanzania,field,Gahanga International Cricket Stadium. Rwanda,Kigali City,2022-12-08,male
1201681,Singapore,Nepal,Nepal,Singapore,bat,Indian Association Ground,Singapore,2019-09-28,male
1459375,Sierra Leone,Ivory Coast,Sierra Leone,Sierra Leone,bat,"Tafawa Balewa Square Cricket Oval, Lagos",Lagos,2024-11-23,male
1283093,Nigeria,Sierra Leone,Nigeria,Nigeria,bat,University of Lagos Cricket Oval,Lagos,2021-10-24,male
1462926,Bermuda,Argentina,Bermuda,Argentina,field,"Hurlingham Club Ground, Buenos Aires",Buenos Aires,2024-12-02,male
1310171,Malta,Hungary,Malta,Hungary,field,Marsa Sports Club,Marsa,2022-05-10,male
1443778,Malta,Bulgaria,Malta,Malta,bat,"King George V Sports Ground, Castel",Castel,2024-08-25,male
1157372,Pakistan,Australia,Pakistan,Australia,field,Sheikh Zayed Stadium,Abu Dhabi,2018-10-24,male
1425111,Malaysia,Papua New Guinea,Malaysia,Malaysia,bat,"Bayuemas Oval, Kuala Lumpur",Kuala Lumpur,2024-03-17,male
1321293,Norway,Switzerland,Norway,Norway,bat,Tikkurila Cricket Ground,Vantaa,2022-07-28,male
1439831,Croatia,Switzerland,Switzerland,Switzerland,field,Bayer Uerdingen Cricket Ground,Krefeld,2024-07-13,male
1198235,England,Australia,England,Australia,field,The Rose Bowl,Southampton,2020-09-04,male
1444951,Spain,Croatia,Spain,Croatia,field,"Mladost Cricket Ground, Zagreb",Zagreb,2024-08-04,male
366622,New Zealand,India,New Zealand,New Zealand,field,Westpac Stadium,Wellington,2009-02-27,male
1405323,Malaysia,Singapore,Malaysia,Malaysia,bat,"Tribhuvan University International Cricket Ground, Kirtipur",Kirtipur,2023-11-02,male
1263156,West Indies,Australia,West Indies,Australia,field,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",Gros Islet,2021-07-09,male
